2022-05-29 19:29:38,希文,"加分
1看了b站龚俊的温客行剪辑而来的 倒也没让人感到失望 谷主漂亮衣服可真多慕了
2sheer的精神分裂版病娇不美吗！颜值演技眼神通通在线不输攻 杀一个小晋王玩玩可太大佬了
3常欢古装也很美 
4簪子是钥匙挺意外的 be我更是喜欢

减分
1周也 对不起 以前很吃你的颜 但是你的演技太劝退我了 
2架空朝代乱七八糟 晋王造反看不到任何缘由 连个皇帝老儿都看不到
3因为有钱庄和市场 我猜宋 因为提到了节度使我猜唐 因为九州我直接吐血 作者好好回去翻翻史书行不行  这是大忌
4四季花常在九州事尽知 唐都300多州了你才知九州 山庄凋零也是该
5整个只提了晋岳阳和蜀地 最后说我中原武林不行了 我中原武林谢谢您哈 滚犊子
6到底是略微小家子气了一些
",allstar20,较差
2022-05-29 12:16:53,阳光,剧情邋遢   节奏慢,allstar30,还行
2022-05-28 18:59:02,奔向你的铠甲,满满的基情四射,allstar40,推荐
2022-05-28 13:39:50,月明风清,补个分，看完已经一年多了，只能说追剧的时候很快乐。,allstar50,力荐
2022-05-28 13:12:45,Never邵邵邵皮,龚俊演的真好～眼神超有魅力～疯批真🐂🍺,allstar40,推荐
2022-05-28 04:59:58,Morphling,三星半,allstar50,力荐
2022-05-27 10:34:05,豆友PbxsHntbUo,good！！！！！！！！！,allstar10,很差
2022-05-26 23:05:50,七七是甜妹呀,看过小说，后面剧出了攒了好多集才看的，跟小说描写的那种差很多，剧前面没倍速看，看到一半受不了倍速了直到大结局。只有觉得周也在里面还不错，完全没认出是少年的你里那个笑的好恐怖的女孩子。,allstar30,还行
2022-05-26 09:42:04,徐清涓,其实不必执着于耽美，纯粹的高山流水遇知音的故事更为纯粹动人,allstar40,推荐
2022-05-26 01:04:59,Drum Tower,有没有0星啊。,allstar10,很差
2022-05-26 00:41:53,双影,前十集差点弃剧。后来慢慢习惯了油腻的对话，乱飞的表情，绵软的武打，踉跄的威亚，出戏的布景…就还能看下去。,allstar40,推荐
2022-05-25 21:08:46,小行星,最好的阿絮和老温，希望你们在平行世界一直幸福,allstar40,推荐
2022-05-25 18:10:16,多喝水🐳,2021年的第一部剧，快乐值得被记录。,allstar50,力荐
2022-05-25 16:47:59,社会弃子,温客行真的，正面肩宽腿长，侧面轻薄纤细，身形好漂亮。没有人不喜欢温客行，决绝疯狂又清醒执着，让人又心灰又心动，“他从不认为自己是周子舒心里最重要的人”，可以和你死可以为你死，从没想过他自己死了周子舒绝不苟活陪他一起殉了自己。一个说法：最深的爱是被最绝望的人爱。而且特别喜欢他谁在乎覆灭鬼谷的事我鬼谷谷主第一个不在乎。有句台词是他喝醉酒之后说的，我原本想毁掉整个江湖，也想毁了我自己，然后遇见了你。感觉是那种如果周子舒对他说“你这样的人会有很多人喜欢吧？”他就摇着扇子说“也包括你吗？”屁话一堆的花孔雀，下一秒就为你去死的执着与重伤一样的深情。,allstar40,推荐
2022-05-25 16:27:57,APTX4869,底线不可触犯 还我那个夏天！,allstar40,推荐
2022-05-25 15:28:06,张兮兮,的确好，剧本写得最好。,allstar50,力荐
2022-05-25 14:49:23,魑魅魍魉,因为那位出事儿了，所以封面都只有geigei一个人了嘛，啧啧啧啧╮(￣▽￣)╭啥时候下架啊,allstar20,较差
2022-05-25 14:07:45,冬天吃西瓜,"补个分，看到后面灌水一样的剧情推进速度实在受不了了（PS.这剧不值得原速看！）
多的一星给剧情，还算有点看头的。
PPS.那些主角的武器甩一下就自己飞出去杀人的剧真的别再吹什么武侠剧了，而且还要后接一个主角磨皮滤镜拉满的特写/近镜镜头！每次看完你们耍帅我都要找点早年的武侠剧/武打片剪辑洗眼。",allstar20,较差
2022-05-25 09:45:19,哈鲁碳,原著、主演颜值、制作都一般般，但是CP感太重要了！！！！能让我磕到就是好猫！！！！,allstar50,力荐
2022-05-25 04:44:19,豆友jRiBpXkFHA,温克行百看不厌,allstar50,力荐
2022-05-25 02:48:37,万魔图书馆,感觉龚俊和周也的演技有点捉急，龚俊发疯发狠戏份大多都是瞪眼为主，杀莫掌门那里倒是表现的还行。相比之下感觉蝎王演的疯批时刻要好得多。周也本色出演或者说阳光少女时候挺好的，一演哭戏假到出戏啊，不过顾湘死的那一场倒是看进去了,allstar40,推荐
2022-05-24 23:02:34,顾飞飞,剧情没什么吐槽的，中规中矩，比起其他的来说算可以，大概是故事简单的原因。主角就差把“我在麦麸”写在脸上。几对副cp很有看头，多点戏份就好了。,allstar30,还行
2022-05-24 19:47:25,Shark,好早前看的，主要是磕cp,allstar30,还行
2022-05-24 13:43:41,燕燕于飞,真香,allstar50,力荐
2022-05-24 13:22:40,是林间的鹿啊,2021  有感觉的古装剧了,allstar50,力荐
2022-05-24 12:07:27,Capriccio,女儿女婿不错，但主角尤其是周子舒改得实在扣分。另外，这剧怎么在武侠分类里这么高分的= =打戏节奏太差了啊。,allstar30,还行
2022-05-24 11:05:35,gndxygxc,看看帅哥还可以，剧情差点,allstar40,推荐
2022-05-24 08:54:35,Still Water,1.插曲旋律實在太難聽，比不上陳情的OST。2.全劇最為驚艷的是溫客行口中吟誦的詩句，雖然多是家喻戶曉之作並有些矯揉造作之嫌，但還是覺得古典文化有生命力，每個行業都有人以各自的方式去保留或者造作一些傳統，很欣慰，也放棄了一些執念。3.坦誠講溫的某些角度比較好看，總體造型要適應劇情後才覺得好看，因為他的臉比較歐化立體吧。4.儘管已知結局，但看到溫抱著湘說：「我是你哥」，一下子擊中心臟。此外最後溫自願做人體丹爐的過程，傷心來的猝不及防。,allstar40,推荐
2022-05-24 08:31:43,脆脆蚂蚁,2022竟然还能补上这一课，有点小惊喜。,allstar40,推荐
2022-05-24 07:34:20,布伦海姆,每次温客行在那儿色眯眯夸周子舒绝色美人我就起鸡皮疙瘩，无语，真的不用这么赤裸好吗？看到第六集吸伤口我就弃了，太油腻/还是追完了，除了大结局无比拉胯之外，两个主演看着看着也就习惯了，多加一星给bg戏，那段结亲真的绝了,allstar30,还行
2022-05-23 23:13:02,一彈指間,还行,allstar40,推荐
2022-05-23 22:52:15,sasa,难寻少年时，总有少年来！,allstar50,力荐
2022-05-23 22:39:37,光与暖,招式动作好看，镜头好看，有的台词不错，集数也不长。有江湖和武侠的感觉了。而且里面挺多角色手长的还挺好看的，比如主角和韩英。,allstar40,推荐
2022-05-23 22:01:44,懂,真的好喜欢张哲瀚的周子舒,allstar50,力荐
2022-05-23 19:20:35,夏夏,看完了彩蛋也没能磕到 感觉挺肉麻的 哈哈 还有点幼稚 ,allstar30,还行
2022-05-23 15:28:59,豆友192479721,很用心的一部剧！,allstar50,力荐
2022-05-23 15:01:26,猴蛋（已种树,俊俊！我要给你生猴子！！,allstar50,力荐
2022-05-23 13:59:47,sherry,有点看不下去就是说,allstar10,很差
2022-05-23 13:20:39,豆友255659520,剧挺好的，演技也是超级赞，可惜了,allstar40,推荐
2022-05-22 23:51:19,例假小酥肉,三星半，淑芬气死,allstar40,推荐
2022-05-22 23:07:37,Delling,温客行大美人！！！,allstar40,推荐
2022-05-22 17:51:57,海帆～,温情，自由，江湖,allstar40,推荐
2022-05-22 17:15:20,Virus,"全剧就记得怎么一句，不是我救了她，而是她救了我，保持住了那股温热劲。
——小时候我把她嘴烫伤了，话都说不全还龇牙咧嘴的冲我笑，一直紧跟着唯恐我丢了她",allstar40,推荐
2022-05-22 16:45:47,Dumpling,看了预告不咋感兴趣，在b站上看了剪辑，真香，看了抖音视频，深爱。太喜欢周子舒了，他怎么那么好看？那么娇啊？张哲瀚太会演了，它和王爷对峙那场戏，爆发力绝了台词清楚。,allstar40,推荐
2022-05-22 15:33:31,Lu,好爱阿湘和老温,allstar50,力荐
